Game_ID,Away_Abbrv,Home_Abbrv,Away_Score,Home_Score,Away_Rank,Home_Rank,Away_Rec,Home_Rec,Away_1st,Away_2nd,Home_1st,Home_2nd,Officials,Attendance,Game_Year,Game_Date,Game_Tipoff,Game_Location,Game_Away,Game_Home,Away_OT,Home_OT,Tournament,Round,Away_Seed,Home_Seed,year
400501609,EIU,IPFW,65,86,,,"(3-8, 1-6 away)","(10-4, 6-0 home)",39,26,54,32,"Bret Wegenke, Jim Schipper, Keith Lewis",613,2013,21-Dec,2:00 PM ET,"Hilliard Gates Sports Center, Fort Wayne, Indiana",E Illinois,IPFW,0,0,,,,,2013
400502385,MURR,WKU,64,71,,,"(5-6, 0-5 away)","(7-4, 6-0 home)",33,31,28,43,"Frankie Bordeaux, Byron Evans, Frank Raposo","4,614",2013,21-Dec,2:00 PM ET,"E. A. Diddle Arena, Bowling Green, Kentucky",Murray State,W Kentucky,0,0,,,,,2013
400502547,FOR,MONM,78,87,,,"(6-4, 2-3 away)","(6-6, 0-2 MAAC)",46,32,41,46,"John Hughes, Paul Faia, Josh White","1,815",2013,21-Dec,2:00 PM ET,"Multipurpose Activity Center, West Long Branch, New Jersey",Fordham,Monmouth,0,0,,,,,2013
400502743,UNCG,WAKE,51,59,,,"(6-7, 0-4 away)","(10-2, 10-1 home)",22,29,29,30,"Bryan Kersey, Jamie Luckie, Gary Maxwell","8,467",2013,21-Dec,2:00 PM ET,"Lawrence Joel Coliseum, Winston-salem, North Carolina",UNC Greensboro,Wake Forest,0,0,,,,,2013
400503932,DAB,ORU,55,69,,,,"(6-6, 3-1 home)",24,31,35,34,"Ryan McDaniel, Brian McNutt, Luke Chittum","3,322",2013,21-Dec,2:00 PM ET,"Mabee Center, Tulsa, Oklahoma",Dallas Baptist,Oral Roberts,0,0,,,,,2013
400504500,YSU,SJU,87,96,,,"(8-6, 2-5 away)","(8-3, 7-2 home)",43,44,43,53,"Jeff Clark, Wally Rutecki, Earl Walton","4,248",2013,21-Dec,2:00 PM ET,"Carnesecca Arena, Jamaica, New York",Youngstown St,St. John's,0,0,,,,,2013
400504501,MAINE,PROV,70,94,,,"(1-9, 0-5 away)","(10-2, 7-1 home)",33,37,56,38,"John Gaffney, Steve McJunkins, Evon Burroughs","5,328",2013,21-Dec,2:00 PM ET,"Dunkin Donuts Center, Providence, Rhode Island",Maine,Providence,0,0,,,,,2013
400506026,DUQ,UML,95,77,,,"(5-5, 2-1 away)","(1-11, 0-1 Am. East)",41,54,30,47,"Robert Adams, David Walker, Nathan Farrell","2,462",2013,21-Dec,2:00 PM ET,"Tsongas Center, Lowell, Massachusetts",Duquesne,UMass Lowell,0,0,,,,,2013
400506333,WCU,UGA,63,65,,,"(6-8, 1-8 away)","(6-4, 6-2 home)",29,34,29,36,"Anthony Jordan, Byron Jarrett, Rusty Phillips","6,069",2013,21-Dec,2:00 PM ET,"Stegeman Coliseum, Athens, Georgia",W Carolina,Georgia,0,0,,,,,2013
400506606,CLEV,TOL,67,71,,,"(6-6, 1-5 away)","(11-0, 5-0 home)",37,30,42,29,"Chris Beaver, Kelly Pfeifer, D.J. Castensen","4,207",2013,21-Dec,2:00 PM ET,"Savage Arena, Toledo, Ohio",Cleveland State,Toledo,0,0,,,,,2013
400507099,FAIR,GB,58,74,,,"(2-9, 0-2 MAAC)","(8-3, 7-1 home)",27,31,35,39,"Bert Smith, Bill Neketis, Lewis Garrison","2,830",2013,21-Dec,2:00 PM ET,"Resch Center, Ashwaubenon, Wisconsin",Fairfield,Green Bay,0,0,,,,,2013
400507280,null,UMES,65,62,,,,"(2-7, 2-1 home)",28,37,35,27,"Kai Armstrong, Scott Young, Ernie Banks",227,2013,21-Dec,2:00 PM ET,"Hytche Arena, Princess Anne, Maryland",Wilmington University,MD-E Shore,0,0,,,,,2013
400508089,MLG,APP,68,100,,,,"(3-8, 3-2 home)",39,29,50,50,"Forrest Sigler, Robbie Adams, Jerome Hall",517,2013,21-Dec,2:00 PM ET,"Holmes Convocation Center, Boone, North Carolina",Milligan,Appalachian St,0,0,,,,,2013
400508612,PV,WMU,53,92,,,"(2-9, 1-8 away)","(6-5, 4-1 home)",24,29,40,52,"Frank Spencer, Dan Nowakowski, Tim Stewart","3,142",2013,21-Dec,2:00 PM ET,"University Arena (MI), Kalamazoo, Michigan",PV A&M,W Michigan,0,0,,,,,2013
400506111,UMBC,GW,61,74,,,"(3-9, 0-8 away)","(10-1, 7-0 home)",34,27,42,32,"Quintin Murphy, Ed Crenshaw Jr., Jeff Albright","2,219",2013,21-Dec,2:30 PM ET,"Charles E. Smith Center, Washington, District of Columbia",UMBC,G. Washington,0,0,,,,,2013
400499354,ALST,TULN,66,84,,,"(4-4, 1-4 away)","(6-6, 5-5 home)",27,39,43,41,"Scott Johnson, Peter Juzenas, Sean Casey","2,001",2013,21-Dec,3:00 PM ET,"Devlin Fieldhouse, New Orleans, Louisiana",Alabama State,Tulane,0,0,,,,,2013
400499589,JOES,L-MD,88,77,,,"(6-4, 2-1 away)","(5-5, 2-2 home)",60,28,24,53,"Dan Anderson, Lionel Butler, Kevin O'Connell",N/A,2013,21-Dec,3:00 PM ET,"Reitz Arena, Baltimore, Maryland",Saint Joseph's,Loyola (MD),0,0,,,,,2013
400502549,BUFF,MAN,81,84,,,"(4-4, 0-2 away)","(9-2, 2-0 MAAC)",41,36,39,38,"Dennis Allocco, Andrew Maira, Earl Robinson",N/A,2013,21-Dec,3:00 PM ET,"Barclays Center, Brooklyn, New York",Buffalo,Manhattan,4,7,,,,,2013
400502963,MSB,LBSU,75,82,,,,"(3-9, 3-3 home)",38,37,32,50,"Deron White, Ryan Wells, Juan Corral","1,960",2013,21-Dec,3:00 PM ET,"Walter Pyramid, Long Beach, California",MT St.-Billings,Long Beach St,0,0,,,,,2013
400504249,KENT,COFC,58,54,,,"(9-2, 2-1 away)","(5-7, 4-4 home)",17,41,16,38,"Todd Williams, Bill Ek, Courtney Green","2,361",2013,21-Dec,3:00 PM ET,"TD Arena, Charleston, South Carolina",Kent State,Charleston,0,0,,,,,2013
400504250,JMU,HAMP,55,49,,,"(4-9, 3-8 away)","(5-7, 2-0 MEAC)",26,29,24,25,"Sean Casady, Tony Dawkins, Damon Williams",N/A,2013,21-Dec,3:00 PM ET,"Richmond Coliseum, Richmond, Virginia",James Madison,Hampton,0,0,,,,,2013
400505530,WCV,SJSU,66,73,,,,"(5-6, 3-1 home)",38,28,32,41,PLAYERS,"Dick Cartmell, Don McAllister, Martin Cota",2013,21-Dec,3:00 PM ET,"Event Center (San Jose St.), San Jose, California",Westminster UT,San Jose State,0,0,,,,,2013
400500035,BALL,SIU,58,66,,,"(2-7, 0-5 away)","(3-8, 2-2 home)",37,21,38,28,"Paul Szelc, Greg Langsdorf, Rob Kueneman","4,223",2013,21-Dec,3:05 PM ET,"SIU Arena, Carbondale, Illinois",Ball State,S Illinois,0,0,,,,,2013
400500037,BUT,EVAN,68,59,,,"(9-2, 3-1 away)","(6-6, 5-2 home)",29,39,32,27,"Randy Heimerman, Brent Hampton, Bo Boroski","7,035",2013,21-Dec,3:05 PM ET,"Ford Center, Evansville, Indiana",Butler,Evansville,0,0,,,,,2013
400498316,GONZ,KSU,62,72,21,,"(10-2, 1-0 away)","(8-3, 7-0 home)",24,38,29,43,"Toby Martinez, Rick Hartzell, Terry Davis","13,224",2013,21-Dec,3:30 PM ET,"Intrust Bank Arena, Wichita, Kansas",Gonzaga,Kansas St,0,0,,,,,2013
400500038,IUPU,INST,61,81,,,"(4-10, 1-6 away)","(8-3, 3-1 home)",32,29,39,42,"Kelly Self, David Stevens, Greg Webb","5,980",2013,21-Dec,3:35 PM ET,"Hulman Center, Terre Haute, Indiana",IUPUI,Indiana State,0,0,,,,,2013
400498320,MSU,TEX,92,78,5,,"(10-1, 3-0 away)","(10-2, 7-2 home)",36,56,38,40,"Tom Eades, Terry Oglesby, Mike Sanzere","15,832",2013,21-Dec,4:00 PM ET,"Frank Erwin Center, Austin, Texas",Michigan State,Texas,0,0,,,,,2013
400502548,RID,VILL,67,88,,8,"(5-5, 2-0 MAAC)","(11-0, 9-0 home)",29,38,43,45,"Tony Chiazza, Clarence Armstrong, Jeffrey Anderson","6,500",2013,21-Dec,4:00 PM ET,"The Pavilion (Villanova), Villanova, Pennsylvania",Rider,Villanova,0,0,,,,,2013
400496925,RIO,UCF,58,86,,,,"(7-3, 6-1 home)",32,26,41,45,"Nathan Quick, Bret Smith, Duke Edsall","4,303",2013,21-Dec,4:00 PM ET,"CFE Arena, Orlando, Florida",Rio Grande,UCF,0,0,,,,,2013
400498556,LONG,DART,64,84,,,"(5-8, 1-5 away)","(6-4, 4-1 home)",30,34,40,44,"Robert Snedden, Marek Drabinski, Matt Smith",652,2013,21-Dec,4:00 PM ET,"Edward Leede Arena, Hanover, New Hampshire",Longwood,Dartmouth,0,0,,,,,2013
400498794,FDU,CLMB,59,82,,,"(3-10, 2-9 away)","(7-5, 5-1 home)",27,32,42,40,"Steve Ruppenthal, Jim Bruno, Kenneth Clark",626,2013,21-Dec,4:00 PM ET,"Levien Gymnasium, New York, New York",Fair Dickinson,Columbia,0,0,,,,,2013
400499112,PEAY,ETSU,79,84,,,"(5-8, 1-6 away)","(6-6, 5-2 home)",50,29,37,47,"Mick Fieldbinder, John Dillon, Wil Howard","2,257",2013,21-Dec,4:00 PM ET,"ETSU/MSHA Athletic Center, Johnson City, Tennessee",Austin Peay,East Tenn St,0,0,,,,,2013
400499351,WAY,UNT,77,81,,,,"(7-5, 6-2 home)",33,44,35,46,"Gene Grimshaw, Archibald Whaley, Kyle Ingram",881,2013,21-Dec,4:00 PM ET,"UNT Coliseum, Denton, Texas",Wayland,North Texas,0,0,,,,,2013
400500036,UNI,UVA,43,57,,,"(5-6, 2-5 away)","(8-3, 6-2 home)",16,27,21,36,"Ron Tyburski, Brian Dorsey, Les Jones","9,714",2013,21-Dec,4:00 PM ET,"John Paul Jones Arena, Charlottesville, Virginia",Northern Iowa,Virginia,0,0,,,,,2013
400501610,UCI,DEN,63,50,,,"(7-6, 4-3 away)","(5-6, 3-3 home)",28,35,27,23,"Todd Von Sossan, Bart Wegenke, Jim Ferrari","2,754",2013,21-Dec,4:00 PM ET,"Magness Arena, Denver, Colorado",UC Irvine,Denver,0,0,,,,,2013
400502745,CP,PITT,56,73,,,"(4-7, 0-6 away)","(11-1, 8-0 home)",23,33,28,45,"Ray Perone, Jerry Heater, Tim Kelly","9,736",2013,21-Dec,4:00 PM ET,"Petersen Events Center, Pittsburgh, Pennsylvania",Cal Poly,Pittsburgh,0,0,,,,,2013
400502746,GT,VAN,63,76,,,"(8-4, 1-2 away)","(7-3, 6-1 home)",31,32,29,47,"Tony Greene, Brian Shey, Joe Lindsay","9,022",2013,21-Dec,4:00 PM ET,"Memorial Gymnasium (Vandy), Nashville, Tennessee",Georgia Tech,Vanderbilt,0,0,,,,,2013
400503931,HBU,PEPP,64,76,,,"(3-9, 1-8 away)","(7-5, 3-3 home)",34,30,31,45,"Klaus Endrissat, Tom Nally, Ladonte King",810,2013,21-Dec,4:00 PM ET,"Firestone Fieldhouse, Malibu, California",Houston Baptist,Pepperdine,0,0,,,,,2013
400505953,UVM,HARV,68,74,,,"(4-8, 1-0 Am. East)","(10-1, 4-0 home)",31,37,36,38,"Jeff Janosik, Billy Brooks, Jason Bradwell","2,195",2013,21-Dec,4:00 PM ET,"Lavietes Pavilion, Cambridge, Massachusetts",Vermont,Harvard,0,0,,,,,2013
400506234,NCAT,SLU,57,79,,,"(3-9, 0-9 away)","(11-2, 8-1 home)",26,31,36,43,"Winston Stith, Matt Lee, Garrick Shannon","8,015",2013,21-Dec,4:00 PM ET,"Chaifetz Arena, St. Louis, Missouri",N Carolina A&T,Saint Louis,0,0,,,,,2013
400502550,LAM,CAN,74,87,,,"(1-10, 1-5 away)","(8-4, 2-0 MAAC)",32,42,47,40,"William Pulliam, Guy Pagano, Tony Crisp","1,439",2013,21-Dec,4:15 PM ET,"Koessler Athletic Center, Buffalo, New York",Lamar,Canisius,0,0,,,,,2013
400505531,FRES,FLA,49,66,,16,"(6-6, 1-5 away)","(9-2, 7-0 home)",19,30,23,43,"William Humes, Chuck Jones, Jacyn Goble","11,214",2013,21-Dec,4:30 PM ET,"BB&T Center, Sunrise, Florida",Fresno State,Florida,0,0,,,,,2013
400496926,RICE,HOU,52,54,,,"(5-6, 2-2 away)","(8-5, 6-1 home)",27,25,29,25,"Kerry Sitton, Andrew Walton, Brent Dugas",N/A,2013,21-Dec,4:30 PM ET,"Toyota Center (Houston), Houston, Texas",Rice,Houston,0,0,,,,,2013
400522208,LYON,GRAM,55,54,,,,"(1-6, 1-1 home)",25,30,28,26,"Quentin Jackson, Patrick Wesley, Danny Chance",N/A,2013,21-Dec,4:30 PM ET,"Fredrick C. Hobdy Assembly Center, Grambling, Louisiana",Lyon College,Grambling St,0,0,,,,,2013
400502747,DAV,UNC,85,97,,14,"(4-8, 2-4 away)","(8-3, 6-2 home)",35,44,38,41,"Tim Nestor, Raymond Styons, Jeff Nichols","18,195",2013,21-Dec,5:00 PM ET,"Dean E. Smith Center, Chapel Hill, North Carolina",Davidson,North Carolina,6,18,,,,,2013
400498094,SDST,UND,77,70,,,"(7-7, 1-6 away)","(3-7, 3-2 home)",32,45,32,38,"Ryan Holmes, Courtney Holmes, Matthew Rukasin","2,261",2013,21-Dec,5:00 PM ET,"Betty Engelstad Sioux Center, Grand Forks, North Dakota",South Dakota St,North Dakota,0,0,,,,,2013
400498096,SUU,USD,52,67,,,"(1-8, 0-6 away)","(9-4, 6-3 home)",22,30,33,34,"Marc Beasley, Deldre Carr, Dennis Flannery","1,101",2013,21-Dec,5:00 PM ET,"Jenny Craig Pavilion, San Diego, California",Southern Utah,San Diego,0,0,,,,,2013
400499355,UAB,LSU,63,86,,,"(9-3, 1-3 away)","(8-2, 6-1 home)",33,30,49,37,"Mike Thibodeaux, Lamar Simpson, C.J. Washington","8,418",2013,21-Dec,5:00 PM ET,"Pete Maravich Assembly Center, Baton Rouge, Louisiana",UAB,LSU,0,0,,,,,2013
400502551,SBON,NIAG,74,72,,,"(8-4, 3-4 away)","(3-9, 1-1 MAAC)",39,35,29,43,"Doug Aprahamian, Robert Riley, Kevin Ferguson","1,856",2013,21-Dec,5:00 PM ET,"Gallagher Center, Niagara Falls, New York",St. Bonaventure,Niagara,0,0,,,,,2013
400503135,M-OH,TNST,79,64,,,"(3-6, 1-5 away)","(1-12, 1-4 home)",37,42,32,32,"Glenn Mayborg, John Yorkovich, Bryan Anslinger",812,2013,21-Dec,5:00 PM ET,"Gentry Center, Nashville, Tennessee",Miami (OH),Tennessee St,0,0,,,,,2013
400503136,SELA,UTM,80,76,,,"(4-6, 2-5 away)","(5-10, 3-4 home)",44,36,45,31,"Brian McAnally, Kelly Groom, Ross Cullins",817,2013,21-Dec,5:00 PM ET,"Skyhawk Arena, Martin, Tennessee",SE Louisiana,UT Martin,0,0,,,,,2013
400504251,MILW,NE,59,62,,,"(9-4, 5-3 away)","(3-8, 2-3 home)",36,23,17,45,"Stephen Divine, James Durham, Tom O'Neil","2,001",2013,21-Dec,5:25 PM ET,"Devlin Fieldhouse, New Orleans, Louisiana",Milwaukee,Northeastern,0,0,,,,,2013
400506334,ILL,MIZZ,65,64,,23,"(10-2, 3-2 away)","(10-1, 10-1 home)",31,34,27,37,"Mike Kitts, Tim Clougherty, Ted Valentine",N/A,2013,21-Dec,5:30 PM ET,"Scottrade Center, St. Louis, Missouri",Illinois,Missouri,0,0,,,,,2013
400502384,TXTY,TXST,54,73,,,,"(4-8, 2-2 home)",27,27,32,41,"Barry Mathis, Shannon Cain, Nathan Bemis","1,077",2013,21-Dec,5:30 PM ET,"Strahan Coliseum, San Marcos, Texas",Texas-Tyler,Texas State,0,0,,,,,2013
400502748,VCU,VT,82,52,,,"(10-3, 2-1 away)","(7-4, 1-0 ACC)",42,40,22,30,"Roger Ayers, Tim Comer, Karl Hess","10,605",2013,21-Dec,5:30 PM ET,"Richmond Coliseum, Richmond, Virginia",VCU,Virginia Tech,0,0,,,,,2013
400502964,AFA,UCD,74,80,,,"(6-5, 1-2 away)","(4-9, 3-3 home)",38,36,34,46,"Donn Berdahl, Daryl Gelinas, Brett Nansel",802,2013,21-Dec,5:40 PM ET,"The Pavilion (UC Davis), Davis, California",Air Force,UC Davis,0,0,,,,,2013
400496928,TEM,LIU,101,65,,,"(5-5, 1-1 away)","(4-7, 3-0 home)",38,63,22,43,"Tim Ebersole, Bob Testa, Anthony Franklin",N/A,2013,21-Dec,5:50 PM ET,"Barclays Center, Brooklyn, New York",Temple,LIU Brooklyn,0,0,,,,,2013
400496927,LOU,FIU,85,56,6,,"(11-1, 2-0 away)","(8-5, 6-3 home)",39,46,25,31,"Gerry Pollard, Jose Carrion, Tony Henderson","3,361",2013,21-Dec,6:00 PM ET,"U.S. Century Bank Arena, Miami, Florida",Louisville,FIU,0,0,,,,,2013
400498095,SAC,CSF,51,59,,,"(3-5, 1-4 away)","(5-7, 3-3 home)",29,22,21,38,"Jim Giron, Michael Eggers, Justin Van Duyne",833,2013,21-Dec,6:00 PM ET,"Titan Gym, Fullerton, California",Sacramento St,CS Fullerton,0,0,,,,,2013
400522726,JVST,COPP,72,61,,,"(6-9, 2-7 away)","(4-7, 1-0 MEAC)",27,45,29,32,"John St. Clair, James Hicks, Craig Murley",483,2013,21-Dec,6:00 PM ET,"Tortola Sports Club, ",Jacksonville St,Coppin State,0,0,,,,,2013
400498321,TTU,ASU,62,76,,,"(7-5, 1-3 away)","(10-2, 8-2 home)",25,37,34,42,"Randy McCall, Tony Padilla, Mike Reed","6,039",2013,21-Dec,6:30 PM ET,"Wells Fargo Arena (AZ), Tempe, Arizona",Texas Tech,Arizona State,0,0,,,,,2013
400507100,SE,VALP,46,89,,,,"(8-5, 7-2 home)",20,26,48,41,"Steven Pyatt, Bill Jacobson, Kevin Mathis",364,2013,21-Dec,6:30 PM ET,"CFE Arena, Orlando, Florida",Southeastern U,Valparaiso,0,0,,,,,2013
400499113,COOK,UNF,64,68,,,"(2-13, 0-2 MEAC)","(6-7, 4-1 home)",32,32,43,25,"Marty McEachean, Vladimir Voyardtadal, Terrence Shea",617,2013,21-Dec,7:00 PM ET,"UNF Arena, Jacksonville, Florida",Bethune-Cookman,North Florida,0,0,,,,,2013
400499115,UPST,CHAR,76,81,,,"(6-6, 3-5 away)","(8-3, 4-1 home)",26,50,48,33,"Jeb Hartness, Clyde Owens, Charles Russell","4,042",2013,21-Dec,7:00 PM ET,"Halton Arena, Charlotte, North Carolina",USC Upstate,Charlotte,0,0,,,,,2013
400499350,ARST,MRSH,83,82,,,"(6-4, 3-3 away)","(5-7, 5-3 home)",47,36,31,51,"Hal Lusk, K.C. Ely, Marc Ellard","4,718",2013,21-Dec,7:00 PM ET,"Cam Henderson Center, Huntington, West Virginia",Arkansas State,Marshall,0,0,,,,,2013
400499587,QUIN,LEH,58,69,,,"(6-4, 1-1 MAAC)","(7-5, 6-0 home)",15,43,22,47,"Jim Koskinen, Joseph Palacz, John Gill","1,126",2013,21-Dec,7:00 PM ET,"Stabler Arena, Bethlehem, Pennsylvania",Quinnipiac,Lehigh,0,0,,,,,2013
400499830,UMKC,WRST,49,61,,,"(3-8, 1-5 away)","(7-7, 7-0 home)",24,25,34,27,"Dan Chrisman, Eric Anderson, Dan Dorian","3,191",2013,21-Dec,7:00 PM ET,"Nutter Center, Dayton, Ohio",UMKC,Wright State,0,0,,,,,2013
400503933,ELM,SFA,49,83,,,,"(10-2, 5-0 home)",27,22,49,34,"Brent Meaux, Jeffrey Johnson, Jason Barth",483,2013,21-Dec,7:00 PM ET,"William R. Johnson Coliseum, Nacogdoches, Texas",Elmhurst,SF Austin,0,0,,,,,2013
400504503,XAV,ALA,77,74,,,"(9-3, 1-2 away)","(5-6, 5-3 home)",26,51,33,41,"Jim Burr, Doug Shows, Mike Nance","10,477",2013,21-Dec,7:00 PM ET,"Coleman Coliseum, Tuscaloosa, Alabama",Xavier,Alabama,0,0,,,,,2013
400498318,OKLA,TA&M,64,52,,,"(11-1, 0-0 away)","(8-3, 8-0 home)",23,41,14,38,"Kevin Fehr, Doug Sirmons, John Hampton",N/A,2013,21-Dec,7:15 PM ET,"Toyota Center (Houston), Houston, Texas",Oklahoma,Texas A&M,0,0,,,,,2013
400502749,ND,OSU,61,64,,3,"(8-4, 0-1 away)","(12-0, 10-0 home)",26,35,33,31,"Pat Driscoll, Donnie Eppley, Larry Scriotto","10,138",2013,21-Dec,7:30 PM ET,"Madison Square Garden, New York, New York",Notre Dame,Ohio State,0,0,,,,,2013
400502965,WIU,UCSB,55,61,,,"(5-7, 0-7 away)","(7-4, 4-1 home)",29,26,24,37,"Kevin Brill, Bob Staffen, Rick Batsell","1,915",2013,21-Dec,7:30 PM ET,"Dee Glen Smith Spectrum, Logan, Utah",W Illinois,UC Santa Barbara,0,0,,,,,2013
400496930,SEMO,MEM,65,77,,15,"(7-4, 3-3 away)","(8-2, 6-1 home)",30,35,38,39,"Mark Schnur, Antinio Petty, Matt Potter","15,021",2013,21-Dec,8:00 PM ET,"FedExForum, Memphis, Tennessee",SE Missouri St,Memphis,0,0,,,,,2013
400501611,TOWS,NDSU,82,90,,,"(7-6, 0-6 away)","(9-4, 5-1 home)",32,50,35,55,"Josh Johnson, Rhett Lamoreaux, Brooks Wells","2,905",2013,21-Dec,8:00 PM ET,"Bison Sports Arena, Fargo, North Dakota",Towson,North Dakota St,0,0,,,,,2013
400502383,USA,ARK,60,72,,,"(6-6, 0-5 away)","(9-2, 8-0 home)",27,33,36,36,"James Barker, Jeff Smith, John Heatly","10,627",2013,21-Dec,8:00 PM ET,"Verizon Arena, North Little Rock, Arkansas",South Alabama,Arkansas,0,0,,,,,2013
400500034,AAMU,MOSU,47,68,,,"(3-6, 1-5 away)","(9-2, 6-1 home)",21,26,26,42,"Brad Gaston, John Moore, Roland Simmons","4,176",2013,21-Dec,8:05 PM ET,"JQH Arena, Springfield, Missouri",Alabama A&M,Missouri State,0,0,,,,,2013
400522727,USM,UALR,74,60,,,"(11-2, 4-2 away)","(4-7, 2-2 home)",33,41,28,32,"John Campbell, Bart Lenox, Mitchell Ervin",483,2013,21-Dec,8:10 PM ET,"Tortola Sports Club, ",Southern Miss,AR-Little Rock,0,0,,,,,2013
400499356,UTEP,WSU,64,51,,,"(7-5, 2-2 away)","(6-5, 5-3 home)",28,36,17,34,"Verne Harris, Chris Rastatter, Ken Ditty","1,823",2013,21-Dec,8:30 PM ET,"Friel Court, Pullman, Washington",UTEP,Washington St,0,0,,,,,2013
400500039,BRAD,PAC,55,71,,,"(5-7, 0-4 away)","(9-2, 6-0 home)",27,28,35,36,"Todd Austin, Landon Brandes, Martin Kerrigan",312,2013,21-Dec,8:30 PM ET,"South Point Arena, Las Vegas, Nevada",Bradley,Pacific,0,0,,,,,2013
400506577,STAN,MICH,65,68,,,"(8-3, 3-1 away)","(7-4, 6-2 home)",27,38,30,38,"Ed Corbett, Patrick Adams, Joe DeRosa","11,039",2013,21-Dec,8:30 PM ET,"Barclays Center, Brooklyn, New York",Stanford,Michigan,0,0,,,,,2013
400508090,CIT,NEB,62,77,,,"(4-9, 0-6 away)","(8-3, 7-0 home)",32,30,32,45,"Ed Hightower, Terry Wymer, Doran Gotschall","14,978",2013,21-Dec,8:30 PM ET,"Pinnacle Bank Arena, Lincoln, Nebraska",The Citadel,Nebraska,0,0,,,,,2013
400499831,NNM,NMSU,47,97,,,,"(10-5, 6-1 home)",28,19,57,40,"Ronnie Hernandez, Wilson Holland, Rod Dickson","4,888",2013,21-Dec,9:00 PM ET,"Pan American Center, Las Cruces, New Mexico",Northern New Mexico,New Mexico St,0,0,,,,,2013
400504502,MARQ,UNM,68,75,,,"(7-5, 1-2 away)","(8-3, 4-1 home)",37,31,30,45,"Zelton Steed, Steve Olson, Ty Meixsell",N/A,2013,21-Dec,9:00 PM ET,"MGM Grand, Las Vegas, Nevada",Marquette,New Mexico,0,0,,,,,2013
400508904,LSR,LMU,83,100,,,,"(8-4, 5-1 home)",37,46,54,46,"Tim Marion, Scott Harris, Jeff Wooten","1,412",2013,21-Dec,9:00 PM ET,"Gersten Pavilion, Los Angeles, California",La Sierra,Loyola Mary,0,0,,,,,2013
400503934,MCNS,SDSU,36,65,,24,"(2-9, 0-9 away)","(9-1, 7-1 home)",18,18,21,44,"Mike Scyphers, Gregory Nixon, David Hall","12,414",2013,21-Dec,10:00 PM ET,"Viejas Arena, San Diego, California",McNeese State,San Diego State,0,0,,,,,2013
400502386,TROY,USU,50,71,,,"(4-7, 0-6 away)","(9-2, 7-1 home)",16,34,38,33,"Brad Ferrie, Tom O'Neill, Rick O'Neill","9,704",2013,21-Dec,10:05 PM ET,"Dee Glen Smith Spectrum, Logan, Utah",Troy,Utah State,0,0,,,,,2013
400498793,BRY,DEL,107,108,,,"(7-6, 3-5 away)","(6-6, 2-1 home)",43,52,40,55,"John Gwynn, Douglas Hopper, Jeffrey Smith","10,138",2013,21-Dec,10:07 PM ET,"Madison Square Garden, New York, New York",Bryant,Delaware,12,13,,,,,2013
400507043,BYU,ORE,96,100,,13,"(8-5, 2-4 away)","(11-0, 10-0 home)",47,37,41,43,"Michael Irving, Frank Harvey, Glen Mayberry","8,035",2013,21-Dec,10:30 PM ET,"Matthew Knight Arena, Eugene, Oregon",BYU,Oregon,12,16,,,,,2013
400505974,PRIN,PORT,79,93,,,"(9-2, 4-1 away)","(8-4, 6-2 home)",36,43,41,52,"Darryl Smith, Jim Wilkening, Edwin Young",316,2013,21-Dec,11:00 PM ET,"South Point Arena, Las Vegas, Nevada",Princeton,Portland,0,0,,,,,2013
400498317,OKST,COLO,78,73,7,20,"(11-1, 1-0 away)","(10-2, 8-0 home)",32,46,26,47,"Rick Randall, John Higgins, Jeff Malham","5,207",2013,21-Dec,11:44 PM ET,"MGM Grand, Las Vegas, Nevada",Oklahoma St,Colorado,0,0,,,,,2013
400499117,KENN,IND,66,90,,,"(3-10, 1-6 away)","(10-3, 9-0 home)",25,41,43,47,"Tim Clougherty, D.J. Carstensen, Kelly Pfeifer","17,472",2013,22-Dec,12:00 PM ET,"Assembly Hall (Indiana), Bloomington, Indiana",Kennesaw St,Indiana,0,0,,,,,2013
400498796,RMU,OAK,94,100,,,"(5-8, 2-7 away)","(4-10, 4-2 home)",35,59,52,48,"Glenn Tuitt, Lewis Garrison, Craig Boroski","1,238",2013,22-Dec,1:00 PM ET,"Athletics Center O'rena, Rochester, Michigan",Robert Morris,Oakland,0,0,,,,,2013
400499357,ELON,FAU,67,62,,,"(7-6, 2-3 away)","(3-10, 3-2 home)",40,27,27,35,"Gerry Pollard, Scott Smith, Jonathan Sterling",908,2013,22-Dec,1:00 PM ET,"FAU Arena, Boca Raton, Florida",Elon,Florida Atl,0,0,,,,,2013
400499590,URS,COLG,51,79,,,,"(6-4, 3-1 home)",25,26,37,42,PLAYERS,613,2013,22-Dec,1:00 PM ET,"Cotterell Court, Hamilton, New York",Ursinus,Colgate,0,0,,,,,2013
400506235,OHIO,RICH,70,69,,,"(8-3, 2-2 away)","(8-4, 5-2 home)",38,23,42,19,"Rod Mrakovich, Donnie Eppley, Jeff Albright","4,722",2013,22-Dec,1:00 PM ET,"Robins Center, Richmond, Virginia",Ohio,Richmond,9,8,,,,,2013
400498324,PUR,WVU,73,70,,,"(10-3, 1-0 away)","(7-5, 5-2 home)",35,38,33,37,"Tom Eades, Terry Oglesby, Mike Sanzere","10,019",2013,22-Dec,1:05 PM ET,"WVU Coliseum, Morgantown, West Virginia",Purdue,West Virginia,0,0,,,,,2013
